time_h,renewable_power_kw,renewable_energy_kwh,electrolyzer_power_kw,electrolyzer_efficiency,electrolyzer_energy_kwh,h2_produced_kg,h2_direct_kg,h2_from_nh3_kg,h2_used_for_nh3_kg,h2_unused_kg,h2_demand_kg,unmet_h2_kg,nh3_produced_kg,nh3_stored_kg,nh3_discharged_kg,nh3_storage_level_kg,nh3_storage_soc_percent,nh3_synthesis_energy_kwh,nh3_cracking_energy_kwh,curtailed_energy_kwh,total_h2_supplied_kg
1.4833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011666666666666665,0.011666666666666665,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0
1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011666666666666665,0.011666666666666665,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0
1.5166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011666666666666665,0.011666666666666665,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0
1.5333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011666666666666665,0.011666666666666665,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0
1.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011666666666666665,0.011666666666666665,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0
1.5666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011666666666666665,0.011666666666666665,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0
1.5833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011666666666666665,0.011666666666666665,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0
1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011666666666666665,0.011666666666666665,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0
1.6166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011666666666666665,0.011666666666666665,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0
1.6333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011666666666666665,0.011666666666666665,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0
1.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011666666666666665,0.011666666666666665,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0
1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011666666666666665,0.011666666666666665,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0
1.6833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011666666666666665,0.011666666666666665,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0
1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011666666666666665,0.011666666666666665,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0
1.7166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011666666666666665,0.011666666666666665,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0
1.7333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011666666666666665,0.011666666666666665,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0
1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011666666666666665,0.011666666666666665,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0
1.7666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011666666666666665,0.011666666666666665,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0
1.7833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011666666666666665,0.011666666666666665,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0
1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011666666666666665,0.011666666666666665,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0
1.8166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011666666666666665,0.011666666666666665,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0
1.8333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011666666666666665,0.011666666666666665,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0
1.8499999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011666666666666665,0.011666666666666665,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0
1.8666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011666666666666665,0.011666666666666665,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0
1.8833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011666666666666665,0.011666666666666665,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0
1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011666666666666665,0.011666666666666665,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0
1.9166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011666666666666665,0.011666666666666665,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0
1.9333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011666666666666665,0.011666666666666665,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0
1.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011666666666666665,0.011666666666666665,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0
1.9666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011666666666666665,0.011666666666666665,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0
1.9833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011666666666666665,0.011666666666666665,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0
